cn	CHR	START	END	i	cn_ctc	cn_cdp	cn_wbc
2	chr4	115773043	116296580	1176	3.0714286	4.666667	1.94444444444444
2	chr4	116296581	116825390	1177	3.0714286	4.666667	1.94444444444444
2	chr4	116825391	117355364	1178	3.0714286	4.666667	1.94444444444444
2	chr4	117355365	117876467	1179	3.0714286	4.666667	1.94444444444444
2	chr4	117876468	118394415	1180	3.0714286	4.666667	1.94444444444444
2	chr4	118394416	118940109	1181	3.0714286	4.666667	1.94444444444444
2	chr4	118940110	119456514	1182	3.0714286	4.666667	1.94444444444444
2	chr4	119456515	119987502	1183	3.0714286	4.666667	1.94444444444444
2	chr4	119987503	120503978	1184	3.0714286	4.666667	1.94444444444444
2	chr4	120503979	121024803	1185	3.0714286	4.666667	1.94444444444444
2	chr4	121024804	121610835	1186	3.0714286	4.666667	1.94444444444444
2	chr4	121610836	122234925	1187	3.0714286	4.666667	1.94444444444444
2	chr4	122234926	122845688	1188	3.0714286	4.666667	1.94444444444444
2	chr4	122845689	123361022	1189	3.0714286	4.666667	1.94444444444444
2	chr4	123361023	123902641	1190	3.0714286	4.666667	1.94444444444444
2	chr4	123902642	124416515	1191	3.0714286	4.666667	1.94444444444444
2	chr4	124416516	124928874	1192	3.0714286	4.666667	1.94444444444444
2	chr4	124928875	125437929	1193	3.0714286	4.666667	1.94444444444444
2	chr4	125437930	125948559	1194	3.0714286	4.666667	1.94444444444444
2	chr4	125948560	126467662	1195	3.0714286	4.666667	1.94444444444444
2	chr4	126467663	126987066	1196	3.0714286	4.666667	1.94444444444444
2	chr4	126987067	127510378	1197	3.0714286	4.666667	1.94444444444444
2	chr4	127510379	128022890	1198	3.0714286	4.666667	1.94444444444444
2	chr4	128022891	128540214	1199	3.0714286	4.666667	1.94444444444444
2	chr4	128540215	129050272	1200	3.0714286	4.666667	1.94444444444444
2	chr4	129050273	129573461	1201	3.0714286	4.666667	1.94444444444444
2	chr4	129573462	130092895	1202	3.0714286	4.666667	1.94444444444444
2	chr4	130092896	130781318	1203	3.0714286	4.666667	1.94444444444444
2	chr4	130781319	131297251	1204	3.0714286	4.666667	1.94444444444444
2	chr4	131297252	131804263	1205	3.0714286	4.666667	1.94444444444444
2	chr4	131804264	132320952	1206	3.0714286	4.666667	1.94444444444444
2	chr4	132320953	132845355	1207	3.0714286	4.666667	1.94444444444444
2	chr4	132845356	133365679	1208	3.0714286	4.666667	1.94444444444444
2	chr4	133365680	133885533	1209	3.0714286	4.666667	1.94444444444444
2	chr4	133885534	134413449	1210	3.0714286	4.666667	1.94444444444444
2	chr4	134413450	134927118	1211	3.0714286	4.666667	1.94444444444444
2	chr4	134927119	135443327	1212	3.0714286	4.666667	1.94444444444444
2	chr4	135443328	135963283	1213	3.0714286	4.666667	1.94444444444444
2	chr4	135963284	136482581	1214	3.0714286	4.666667	1.94444444444444
2	chr4	136482582	136990856	1215	3.0714286	4.666667	1.94444444444444
2	chr4	136990857	137509520	1216	3.0714286	4.666667	1.94444444444444
2	chr4	137509521	138024713	1217	3.0714286	4.666667	1.94444444444444
2	chr4	138024714	138536257	1218	3.0714286	4.666667	1.94444444444444
2	chr4	138536258	139045952	1219	3.1428571	5.25	1.94444444444444
2	chr4	139045953	139556280	1220	3.1428571	5.25	1.94444444444444
5	chr4	139556281	140068738	1221	5.5	5.333333	1.94444444444444
5	chr4	140068739	140574352	1222	6.0714286	5.333333	1.94444444444444
5	chr4	140574353	141093730	1223	6.0714286	5.333333	1.94444444444444
5	chr4	141093731	141612560	1224	6.0714286	5.333333	1.94444444444444
5	chr4	141612561	142134486	1225	6.0714286	5.083333	1.94444444444444
2	chr4	142134487	142655385	1226	3.6428571	5.083333	1.94444444444444
2	chr4	142655386	143174286	1227	3.0714286	5.083333	1.94444444444444
2	chr4	143174287	143747741	1228	3.0714286	5.083333	1.94444444444444
2	chr4	143747742	144342285	1229	3.0714286	5.083333	1.94444444444444
2	chr4	144342286	144925185	1230	3.0714286	5.083333	1.94444444444444
2	chr4	144925186	145450454	1231	3.0714286	5.083333	1.94444444444444
2	chr4	145450455	146147056	1232	3.0714286	5.083333	1.94444444444444
2	chr4	146147057	146970936	1233	3.0714286	5.083333	1.94444444444444
2	chr4	146970937	147526762	1234	3.0714286	5.083333	1.94444444444444
2	chr4	147526763	148079227	1235	3.0714286	5.083333	1.94444444444444
2	chr4	148079228	148589245	1236	3.0714286	5.083333	1.94444444444444
2	chr4	148589246	149099281	1237	3.0714286	5.083333	1.94444444444444
2	chr4	149099282	149622057	1238	3.0714286	5.083333	1.94444444444444
2	chr4	149622058	150135208	1239	3.0714286	5.083333	1.94444444444444
2	chr4	150135209	150650598	1240	3.0714286	5.083333	1.94444444444444
2	chr4	150650599	151163828	1241	3.0714286	5.083333	1.94444444444444
2	chr4	151163829	151668803	1242	3.0714286	5.083333	1.94444444444444
2	chr4	151668804	152180604	1243	3.0714286	5.083333	1.94444444444444
2	chr4	152180605	152688825	1244	3.0714286	5.083333	1.94444444444444
2	chr4	152688826	153203433	1245	3.0714286	5.083333	1.94444444444444
2	chr4	153203434	153709388	1246	3.0714286	5.083333	1.94444444444444
2	chr4	153709389	154222396	1247	3.0714286	5.083333	1.94444444444444
2	chr4	154222397	154727033	1248	3.0714286	5.083333	1.94444444444444
2	chr4	154727034	155237232	1249	3.0714286	5.083333	1.94444444444444
2	chr4	155237233	155760219	1250	3.0714286	5.083333	1.94444444444444
2	chr4	155760220	156508116	1251	3.0714286	5.083333	1.94444444444444
3	chr5	1	3608782	1252	4	5.916667	1.94444444444444
3	chr5	3608783	4154458	1253	4	5.916667	1.94444444444444
3	chr5	4154459	4714589	1254	4	5.916667	1.94444444444444
3	chr5	4714590	5247166	1255	4	5.916667	1.94444444444444
3	chr5	5247167	5799807	1256	4	5.916667	1.94444444444444
3	chr5	5799808	6384217	1257	4	5.916667	1.94444444444444
3	chr5	6384218	6973784	1258	4	5.916667	1.94444444444444
3	chr5	6973785	7532899	1259	4	5.916667	1.94444444444444
3	chr5	7532900	8112687	1260	4	5.916667	1.94444444444444
3	chr5	8112688	8701936	1261	4	5.916667	1.94444444444444
3	chr5	8701937	9256128	1262	4	5.916667	1.94444444444444
3	chr5	9256129	9809936	1263	4	5.916667	1.94444444444444
3	chr5	9809937	10385127	1264	4	5.916667	1.94444444444444
3	chr5	10385128	10947820	1265	4	5.916667	1.88888888888889
3	chr5	10947821	11506983	1266	4	5.916667	1.61111111111111
3	chr5	11506984	12063278	1267	4	5.916667	1.61111111111111
3	chr5	12063279	12605205	1268	4	5.916667	1.61111111111111
3	chr5	12605206	13157572	1269	4	5.916667	1.66666666666667
3	chr5	13157573	13686971	1270	4	5.916667	1.66666666666667
3	chr5	13686972	14235209	1271	4	5.916667	1.72222222222222
3	chr5	14235210	14792672	1272	4	5.916667	1.77777777777778
3	chr5	14792673	15769711	1273	4	5.916667	1.77777777777778
3	chr5	15769712	16320676	1274	4	5.916667	1.77777777777778
3	chr5	16320677	16863408	1275	4	5.916667	1.77777777777778
3	chr5	16863409	17444633	1276	4	5.916667	1.77777777777778
3	chr5	17444634	17985178	1277	4	5.916667	1.77777777777778
3	chr5	17985179	18524960	1278	4	5.916667	1.94444444444444
3	chr5	18524961	19115008	1279	4	5.916667	1.94444444444444
3	chr5	19115009	19660803	1280	4	5.916667	1.94444444444444
3	chr5	19660804	20201476	1281	4	5.916667	1.94444444444444
3	chr5	20201477	20731987	1282	4	5.916667	1.94444444444444
3	chr5	20731988	21272380	1283	4	5.916667	1.94444444444444
3	chr5	21272381	21803585	1284	4	5.916667	1.94444444444444
3	chr5	21803586	22336722	1285	4	5.916667	1.94444444444444
3	chr5	22336723	22904961	1286	4	5.916667	1.94444444444444
3	chr5	22904962	23444403	1287	4	5.916667	1.94444444444444
3	chr5	23444404	23976100	1288	4	5.916667	1.94444444444444
3	chr5	23976101	24498165	1289	4	5.916667	1.94444444444444
3	chr5	24498166	25023779	1290	4	5.916667	1.94444444444444
3	chr5	25023780	25554051	1291	4	5.916667	1.94444444444444
3	chr5	25554052	26079366	1292	4	5.916667	1.94444444444444
3	chr5	26079367	26639532	1293	4	5.916667	1.94444444444444
3	chr5	26639533	27156787	1294	4	5.916667	1.94444444444444
3	chr5	27156788	27696277	1295	4	5.916667	1.94444444444444
3	chr5	27696278	28232237	1296	4	5.916667	1.94444444444444
3	chr5	28232238	28786217	1297	4	5.916667	1.94444444444444
3	chr5	28786218	29339138	1298	4	5.916667	1.94444444444444
3	chr5	29339139	29873983	1299	4	5.916667	1.94444444444444
3	chr5	29873984	30461917	1300	4	5.916667	1.94444444444444
3	chr5	30461918	30979243	1301	4	5.916667	1.94444444444444
3	chr5	30979244	31514573	1302	4	5.916667	1.94444444444444
3	chr5	31514574	32036706	1303	4	5.916667	1.94444444444444
3	chr5	32036707	32559188	1304	4	5.916667	1.94444444444444
3	chr5	32559189	33099863	1305	4	5.916667	1.94444444444444
3	chr5	33099864	33618074	1306	4	5.916667	1.94444444444444
3	chr5	33618075	34158264	1307	4	5.916667	1.94444444444444
3	chr5	34158265	34676747	1308	4	5.916667	1.94444444444444
3	chr5	34676748	35198745	1309	4	5.916667	1.94444444444444
3	chr5	35198746	35709043	1310	4	5.916667	1.94444444444444
3	chr5	35709044	36214880	1311	4	5.916667	1.94444444444444
3	chr5	36214881	36760321	1312	4	5.916667	1.94444444444444
3	chr5	36760322	37274902	1313	4	5.916667	1.94444444444444
3	chr5	37274903	37809663	1314	4	5.916667	1.94444444444444
3	chr5	37809664	38330635	1315	4	5.916667	1.94444444444444
3	chr5	38330636	38861655	1316	4	5.916667	1.94444444444444
3	chr5	38861656	39411211	1317	4	5.916667	1.94444444444444
3	chr5	39411212	39954506	1318	4	5.916667	1.94444444444444
3	chr5	39954507	40511446	1319	4	5.916667	1.94444444444444
3	chr5	40511447	41069798	1320	4	5.916667	1.94444444444444
3	chr5	41069799	41635064	1321	4	5.916667	1.94444444444444
3	chr5	41635065	42208595	1322	4	5.916667	1.94444444444444
3	chr5	42208596	42781558	1323	4	5.916667	1.94444444444444
3	chr5	42781559	43368295	1324	4	5.916667	1.94444444444444
3	chr5	43368296	43912286	1325	4	5.916667	1.94444444444444
3	chr5	43912287	44439652	1326	4	5.916667	1.94444444444444
3	chr5	44439653	44967947	1327	4	5.916667	1.94444444444444
3	chr5	44967948	45514642	1328	4	5.916667	1.94444444444444
3	chr5	45514643	46071373	1329	4	5.916667	1.94444444444444
3	chr5	46071374	46631361	1330	4	5.916667	1.94444444444444
3	chr5	46631362	47198007	1331	4	5.916667	1.94444444444444
3	chr5	47198008	47731905	1332	4	5.916667	1.94444444444444
3	chr5	47731906	48268001	1333	4	5.916667	1.94444444444444
3	chr5	48268002	48806662	1334	4	5.916667	1.94444444444444
3	chr5	48806663	49332202	1335	4	5.916667	1.94444444444444
3	chr5	49332203	49897115	1336	4	5.916667	1.94444444444444
3	chr5	49897116	50452839	1337	4	5.916667	1.94444444444444
3	chr5	50452840	50986431	1338	4	5.916667	1.94444444444444
3	chr5	50986432	51535572	1339	4	5.916667	1.94444444444444
3	chr5	51535573	52049869	1340	4	5.916667	1.94444444444444
3	chr5	52049870	52559661	1341	4	5.916667	1.94444444444444
3	chr5	52559662	53079525	1342	4	5.916667	1.94444444444444
3	chr5	53079526	53594355	1343	4	5.916667	1.94444444444444
3	chr5	53594356	54125919	1344	4	5.916667	1.94444444444444
3	chr5	54125920	54674119	1345	4	5.916667	1.94444444444444
3	chr5	54674120	55237504	1346	4	5.916667	1.94444444444444
3	chr5	55237505	55802427	1347	4	5.916667	1.94444444444444
3	chr5	55802428	56370282	1348	4	5.916667	1.94444444444444
3	chr5	56370283	56926191	1349	4	5.916667	1.94444444444444
3	chr5	56926192	57486257	1350	4	5.916667	1.94444444444444
3	chr5	57486258	58047882	1351	4	5.916667	1.94444444444444
3	chr5	58047883	58609599	1352	4	5.916667	1.94444444444444
3	chr5	58609600	59202713	1353	4	5.916667	1.94444444444444
3	chr5	59202714	59774597	1354	4	5.916667	1.94444444444444
3	chr5	59774598	60313702	1355	4	5.916667	1.94444444444444
3	chr5	60313703	60894500	1356	4	5.916667	1.94444444444444
3	chr5	60894501	61475999	1357	4	5.916667	1.94444444444444
3	chr5	61476000	62038501	1358	4	5.916667	1.94444444444444
3	chr5	62038502	62623161	1359	4	5.916667	1.94444444444444
3	chr5	62623162	63171596	1360	4	5.916667	1.94444444444444
3	chr5	63171597	63733592	1361	4	5.916667	1.94444444444444
3	chr5	63733593	64268391	1362	4	5.916667	1.94444444444444
3	chr5	64268392	64793819	1363	4	5.916667	1.94444444444444
3	chr5	64793820	65319982	1364	4	5.916667	1.94444444444444
3	chr5	65319983	65839663	1365	4	5.916667	1.94444444444444
3	chr5	65839664	66355828	1366	4	5.916667	1.94444444444444
3	chr5	66355829	66864677	1367	4	5.916667	1.94444444444444
3	chr5	66864678	67397144	1368	4	5.916667	1.94444444444444
3	chr5	67397145	67928862	1369	4	5.916667	1.94444444444444
3	chr5	67928863	68510141	1370	4	5.916667	1.94444444444444
3	chr5	68510142	69059361	1371	4	5.916667	1.94444444444444
3	chr5	69059362	69610707	1372	4	5.916667	1.94444444444444
3	chr5	69610708	70189806	1373	4	5.916667	1.94444444444444
3	chr5	70189807	70787559	1374	4	5.916667	1.94444444444444
3	chr5	70787560	71341252	1375	4	5.916667	1.94444444444444
3	chr5	71341253	71906827	1376	4	5.916667	1.94444444444444
3	chr5	71906828	72447423	1377	4	5.916667	1.94444444444444
3	chr5	72447424	72967518	1378	4	5.916667	1.94444444444444
3	chr5	72967519	73490515	1379	4	5.916667	1.94444444444444
3	chr5	73490516	74022287	1380	4	5.916667	1.94444444444444
3	chr5	74022288	74538488	1381	4	5.916667	1.94444444444444
3	chr5	74538489	75051876	1382	4	5.916667	1.94444444444444
3	chr5	75051877	75571022	1383	4	5.916667	1.94444444444444
3	chr5	75571023	76081530	1384	4	5.916667	1.94444444444444
3	chr5	76081531	76630480	1385	4	5.916667	1.94444444444444
3	chr5	76630481	77154829	1386	4	5.833333	1.94444444444444
3	chr5	77154830	77710048	1387	4	5.833333	1.94444444444444
3	chr5	77710049	78308338	1388	3.9285714	5.833333	1.94444444444444
2	chr5	78308339	78862547	1389	3.5714286	5.75	1.94444444444444
2	chr5	78862548	79438578	1390	3.5714286	5.75	1.94444444444444
2	chr5	79438579	79989506	1391	3.5714286	5.75	1.94444444444444
2	chr5	79989507	80552615	1392	3.5714286	5.75	1.94444444444444
2	chr5	80552616	81094217	1393	3.5714286	5.75	1.94444444444444
2	chr5	81094218	81635530	1394	3.5714286	5.75	1.94444444444444
2	chr5	81635531	82174347	1395	3.5714286	5.75	1.94444444444444
2	chr5	82174348	82741989	1396	3.5714286	5.75	1.94444444444444
2	chr5	82741990	83315376	1397	3.5714286	5.75	1.94444444444444
2	chr5	83315377	83878510	1398	3.5714286	5.75	1.94444444444444
2	chr5	83878511	84410384	1399	3.5714286	5.75	1.94444444444444
2	chr5	84410385	84965083	1400	3.5714286	5.75	1.94444444444444
2	chr5	84965084	85558856	1401	3.5714286	5.75	1.94444444444444
2	chr5	85558857	86121634	1402	3.5714286	5.75	1.94444444444444
2	chr5	86121635	86696272	1403	3.5714286	5.75	1.94444444444444
2	chr5	86696273	87264729	1404	3.5714286	5.75	1.94444444444444
2	chr5	87264730	87816934	1405	3.5714286	5.75	1.94444444444444
2	chr5	87816935	88387663	1406	3.5714286	5.75	1.94444444444444
2	chr5	88387664	88944275	1407	3.5714286	5.75	1.94444444444444
2	chr5	88944276	89505256	1408	3.5714286	5.75	1.94444444444444
2	chr5	89505257	90053901	1409	3.5714286	5.75	1.94444444444444
2	chr5	90053902	90591222	1410	3.5714286	5.75	1.94444444444444
2	chr5	90591223	91142346	1411	3.5714286	5.75	1.94444444444444
2	chr5	91142347	91687796	1412	3.5714286	5.75	1.94444444444444
2	chr5	91687797	92216549	1413	3.5714286	5.75	1.94444444444444
2	chr5	92216550	92755340	1414	3.5714286	5.75	1.94444444444444
2	chr5	92755341	93268725	1415	3.0714286	5.083333	1.94444444444444
2	chr5	93268726	93886547	1416	2.6428571	4.75	1.77777777777778
1	chr5	93886548	94528294	1417	1.2857143	2.25	1.27777777777778
1	chr5	94528295	95109033	1418	1.2857143	2.25	1.27777777777778
1	chr5	95109034	95677789	1419	1.2857143	2.25	1.27777777777778
1	chr5	95677790	96259063	1420	1.7142857	2.75	1.27777777777778
1	chr5	96259064	96796497	1421	2	3.166667	1.44444444444444
2	chr5	96796498	97310288	1422	2.9285714	5.083333	1.94444444444444
2	chr5	97310289	97845982	1423	2.9285714	5.083333	1.94444444444444
2	chr5	97845983	98393798	1424	2.9285714	5.083333	1.94444444444444
2	chr5	98393799	98922895	1425	2.9285714	5.083333	1.94444444444444
2	chr5	98922896	99439721	1426	2.9285714	5.083333	1.94444444444444
2	chr5	99439722	99963079	1427	3	5.083333	1.94444444444444
2	chr5	99963080	100488189	1428	3	5.083333	1.94444444444444
2	chr5	100488190	101011902	1429	3	5.083333	1.94444444444444
2	chr5	101011903	101552108	1430	3	5.083333	1.94444444444444
2	chr5	101552109	102070539	1431	3	5.083333	1.94444444444444
2	chr5	102070540	102621763	1432	3	5.083333	1.94444444444444
2	chr5	102621764	103158348	1433	3	5.083333	1.94444444444444
2	chr5	103158349	103689285	1434	3	5.083333	1.94444444444444
2	chr5	103689286	104212366	1435	3	5.083333	1.94444444444444
2	chr5	104212367	104762035	1436	3	5.083333	1.94444444444444
2	chr5	104762036	105335089	1437	3	5.083333	1.94444444444444
2	chr5	105335090	105882028	1438	3	5.083333	1.94444444444444
2	chr5	105882029	106400547	1439	3	5.083333	1.94444444444444
2	chr5	106400548	106914769	1440	3	5.083333	1.94444444444444
2	chr5	106914770	107434124	1441	3	5.083333	1.94444444444444
2	chr5	107434125	107963979	1442	3	5.083333	1.94444444444444
2	chr5	107963980	108490939	1443	3	5.083333	1.94444444444444
2	chr5	108490940	109054766	1444	3	5.083333	1.94444444444444
2	chr5	109054767	109662345	1445	3	5.083333	1.94444444444444
2	chr5	109662346	110228035	1446	3	5.083333	1.94444444444444
2	chr5	110228036	110742020	1447	3	5.083333	1.94444444444444
2	chr5	110742021	111258163	1448	3.0714286	5.083333	1.94444444444444
2	chr5	111258164	111768878	1449	3.7142857	5.75	1.94444444444444
2	chr5	111768879	112288808	1450	3.7142857	5.75	1.94444444444444
2	chr5	112288809	112795813	1451	3.7142857	5.75	1.94444444444444
2	chr5	112795814	113305565	1452	3.7142857	5.75	1.94444444444444
2	chr5	113305566	113835011	1453	3.7142857	5.75	1.94444444444444
2	chr5	113835012	114348709	1454	3.7142857	5.75	1.94444444444444
2	chr5	114348710	114860484	1455	3.7142857	5.75	1.94444444444444
2	chr5	114860485	115391986	1456	3.7142857	5.75	1.94444444444444
2	chr5	115391987	115909526	1457	3.7142857	5.75	1.94444444444444
3	chr5	115909527	116427754	1458	3.7857143	6.083333	1.94444444444444
3	chr5	116427755	116947591	1459	3.7857143	6.083333	1.94444444444444
3	chr5	116947592	117468107	1460	3.9285714	6.083333	1.94444444444444
3	chr5	117468108	117975694	1461	4	6.083333	1.94444444444444
3	chr5	117975695	118486560	1462	4	6.083333	1.94444444444444
3	chr5	118486561	118995421	1463	4	6.083333	1.94444444444444
3	chr5	118995422	119503344	1464	4	6.083333	1.94444444444444
3	chr5	119503345	120020734	1465	4	6.083333	1.94444444444444
3	chr5	120020735	120528570	1466	4	6.083333	1.94444444444444
3	chr5	120528571	121045171	1467	4	6.083333	1.94444444444444
3	chr5	121045172	121563444	1468	4	5.916667	1.94444444444444
3	chr5	121563445	122074919	1469	4	5.916667	1.94444444444444
3	chr5	122074920	122604054	1470	4	5.916667	1.94444444444444
3	chr5	122604055	123122657	1471	4	5.916667	1.94444444444444
3	chr5	123122658	123658484	1472	4	5.916667	1.94444444444444
3	chr5	123658485	124181566	1473	4	5.916667	1.94444444444444
3	chr5	124181567	124764440	1474	4	5.916667	1.94444444444444
3	chr5	124764441	125273565	1475	4	6	1.94444444444444
3	chr5	125273566	125792634	1476	4	6	1.94444444444444
3	chr5	125792635	126320493	1477	4	6	1.94444444444444
3	chr5	126320494	126859892	1478	4	6	1.94444444444444
3	chr5	126859893	127391338	1479	4	6	1.94444444444444
3	chr5	127391339	127923396	1480	4	6	1.94444444444444
3	chr5	127923397	128436370	1481	4	6	1.94444444444444
3	chr5	128436371	128952047	1482	4	6	1.94444444444444
3	chr5	128952048	129468530	1483	4	6	1.94444444444444
3	chr5	129468531	130043789	1484	4	6	1.94444444444444
3	chr5	130043790	130558418	1485	4	6	1.94444444444444
3	chr5	130558419	131073710	1486	4	6	1.94444444444444
3	chr5	131073711	131593419	1487	4	6	1.94444444444444
3	chr5	131593420	132099728	1488	4	6	1.94444444444444
3	chr5	132099729	132618056	1489	4	6	1.94444444444444
